Time Norm Re(ACF(t)) Im(ACF(t)) |ACF(t)| Re(Extra) Im(Extra) |Extra| Sum(HEhr) Pop1 Pop2 Pop1+Pop2 Pop2-Pop1
 
 
  0.00000000E+000  0.99980709E+000  0.99980709E+000 -0.12836954E-015  0.99980709E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.38000026E+004  0.99980709E+000  0.00000000E+000  0.99980709E+000  0.99980709E+000
  0.25000000E-002  0.10001146E+001  0.88229580E+000 -0.46940779E+000  0.99939459E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.37982540E+004  0.10001083E+001  0.62485709E-005  0.10001146E+001  0.10001021E+001
  0.50000000E-002  0.10004215E+001  0.55821195E+000 -0.82734628E+000  0.99804932E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.37964838E+004  0.10003965E+001  0.24974198E-004  0.10004215E+001  0.10003716E+001
  0.75000000E-002  0.10007278E+001  0.10560220E+000 -0.99074665E+000  0.99635874E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.37946972E+004  0.10006717E+001  0.56114225E-004  0.10007278E+001  0.10006156E+001
  0.10000000E-001  0.10010336E+001 -0.36938671E+000 -0.92384241E+000  0.99495293E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.37929264E+004  0.10009340E+001  0.99596364E-004  0.10010336E+001  0.10008344E+001
  0.12500000E-001  0.10013387E+001 -0.75772045E+000 -0.64361932E+000  0.99417610E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.37911905E+004  0.10011833E+001  0.15535303E-003  0.10013387E+001  0.10010280E+001
  0.15000000E-001  0.10016432E+001 -0.97048050E+000 -0.21452605E+000  0.99390836E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.37894945E+004  0.10014199E+001  0.22333220E-003  0.10016432E+001  0.10011966E+001
  0.17500000E-001  0.10019472E+001 -0.95772180E+000  0.26475951E+000  0.99364412E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.37878295E+004  0.10016437E+001  0.30354540E-003  0.10019472E+001  0.10013401E+001
  0.20000000E-001  0.10022506E+001 -0.72130268E+000  0.68216267E+000  0.99278571E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.37861359E+004  0.10018546E+001  0.39597970E-003  0.10022506E+001  0.10014586E+001
  0.22500000E-001  0.10025534E+001 -0.31684441E+000  0.93895926E+000  0.99097673E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.37843862E+004  0.10020529E+001  0.50058056E-003  0.10025534E+001  0.10015523E+001
  0.25000000E-001  0.10028558E+001  0.15919077E+000  0.97539613E+000  0.98830123E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.37825795E+004  0.10022385E+001  0.61726367E-003  0.10028558E+001  0.10016213E+001
  0.27500000E-001  0.10031578E+001  0.59465517E+000  0.78556216E+000  0.98525260E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.37808127E+004  0.10024119E+001  0.74586788E-003  0.10031578E+001  0.10016660E+001
