Time Norm Re(ACF(t)) Im(ACF(t) |ACF(t)| Re(Extra) Im(Extra) |Extra| Sum(HEhr) Pop1 Pop2 Pop1+Pop2 Pop2-Pop1
  0.55000000E-001  0.10000000E+001 -0.28830245E+000  0.92225542E+000  0.96626774E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19559533E+003  0.99698452E+000  0.30154750E-002  0.10000000E+001  0.99396905E+000
  0.57500000E-001  0.10000000E+001  0.17399790E+000  0.95080681E+000  0.96659653E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19559424E+003  0.99670607E+000  0.32939284E-002  0.10000000E+001  0.99341214E+000
  0.60000000E-001  0.10000000E+001  0.59743880E+000  0.76051606E+000  0.96711829E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19559316E+003  0.99641565E+000  0.35843457E-002  0.10000000E+001  0.99283131E+000
  0.62500000E-001  0.10000000E+001  0.88345461E+000  0.39378361E+000  0.96724226E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19559208E+003  0.99611320E+000  0.38868029E-002  0.10000000E+001  0.99222639E+000
  0.65000000E-001  0.10000000E+001  0.96451736E+000 -0.64257265E-001  0.96665544E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19559100E+003  0.99579866E+000  0.42013437E-002  0.10000000E+001  0.99159731E+000
  0.67500000E-001  0.10000000E+001  0.82210971E+000 -0.50624853E+000  0.96548016E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19558993E+003  0.99547208E+000  0.45279221E-002  0.10000000E+001  0.99094416E+000
  0.70000000E-001  0.10000000E+001  0.49088022E+000 -0.82988462E+000  0.96419493E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19558885E+003  0.99513360E+000  0.48663961E-002  0.10000000E+001  0.99026721E+000
  0.72500000E-001  0.10000000E+001  0.48217734E-001 -0.96215626E+000  0.96336370E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19558778E+003  0.99478343E+000  0.52165731E-002  0.10000000E+001  0.98956685E+000
  0.75000000E-001  0.10000000E+001 -0.40498163E+000 -0.87405922E+000  0.96332219E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19558672E+003  0.99442171E+000  0.55782941E-002  0.10000000E+001  0.98884341E+000
  0.77500000E-001  0.10000000E+001 -0.76599009E+000 -0.58526243E+000  0.96398803E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19558565E+003  0.99404848E+000  0.59515213E-002  0.10000000E+001  0.98809696E+000
  0.80000000E-001  0.10000000E+001 -0.95146184E+000 -0.16042911E+000  0.96489229E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19558459E+003  0.99366363E+000  0.63363726E-002  0.10000000E+001  0.98732725E+000
  0.82500000E-001  0.10000000E+001 -0.91663136E+000  0.30301024E+000  0.96541611E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19558353E+003  0.99326694E+000  0.67330579E-002  0.10000000E+001  0.98653388E+000
  0.85000000E-001  0.10000000E+001 -0.66821986E+000  0.69636098E+000  0.96510953E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19558247E+003  0.99285825E+000  0.71417482E-002  0.10000000E+001  0.98571650E+000
