Time Norm Re(ACF(t)) Im(ACF(t) |ACF(t)| Re(Extra) Im(Extra) |Extra| Sum(HEhr) Pop1 Pop2 Pop1+Pop2 Pop2-Pop1
  0.11250000E+000  0.31971528E+002 -0.30456349E-001 -0.11871270E-002  0.30479477E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30868712E+003  0.23230666E+001  0.29648461E+002  0.31971528E+002 -0.27325394E+002
  0.11500000E+000  0.31970929E+002 -0.27345655E-001  0.13057342E-001  0.30303119E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30869514E+003  0.23363554E+001  0.29634573E+002  0.31970929E+002 -0.27298218E+002
  0.11750000E+000  0.31970337E+002 -0.17971494E-001  0.24181702E-001  0.30128547E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30871620E+003  0.23498846E+001  0.29620452E+002  0.31970337E+002 -0.27270568E+002
  0.12000000E+000  0.31969749E+002 -0.45201356E-002  0.29675960E-001  0.30018231E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30872577E+003  0.23636433E+001  0.29606105E+002  0.31969749E+002 -0.27242462E+002
  0.12250000E+000  0.31969162E+002  0.99371786E-002  0.28304571E-001  0.29998271E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30872279E+003  0.23776174E+001  0.29591545E+002  0.31969162E+002 -0.27213927E+002
  0.12500000E+000  0.31968576E+002  0.22090342E-001  0.20374936E-001  0.30051975E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30873043E+003  0.23917946E+001  0.29576782E+002  0.31968576E+002 -0.27184987E+002
  0.12750000E+000  0.31967991E+002  0.29122622E-001  0.77159837E-002  0.30127454E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30874559E+003  0.24061701E+001  0.29561821E+002  0.31967991E+002 -0.27155651E+002
  0.13000000E+000  0.31967402E+002  0.29402228E-001 -0.67048857E-002  0.30157031E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30876223E+003  0.24207414E+001  0.29546660E+002  0.31967402E+002 -0.27125919E+002
  0.13250000E+000  0.31966791E+002  0.22906729E-001 -0.19497718E-001  0.30081211E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30875665E+003  0.24355114E+001  0.29531279E+002  0.31966791E+002 -0.27095768E+002
  0.13500000E+000  0.31966182E+002  0.11213885E-001 -0.27708137E-001  0.29891338E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.30873350E+003  0.24504916E+001  0.29515691E+002  0.31966182E+002 -0.27065199E+002
