Time Norm Re(ACF(t)) Im(ACF(t) |ACF(t)| Re(Extra) Im(Extra) |Extra| Sum(HEhr) Pop1 Pop2 Pop1+Pop2 Pop2-Pop1
  1.65000000E-001  1.00280565E+000  8.42063835E-001 -3.96614510E-001  9.30792915E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.86689875E+003  9.78378270E-001  2.44273550E-002  1.00280565E+000  9.53950915E-001
  1.72500000E-001  1.00284890E+000 -9.16333355E-001  1.58685560E-001  9.29972505E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.86718265E+003  9.76255055E-001  2.65938520E-002  1.00284890E+000  9.49661200E-001
  1.80000000E-001  1.00289440E+000  9.25716795E-001  8.89853420E-002  9.29984485E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.86699395E+003  9.74044145E-001  2.88502575E-002  1.00289440E+000  9.45193890E-001
  1.87500000E-001  1.00293310E+000 -8.69454395E-001 -3.28885610E-001  9.29579395E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.86632250E+003  9.71740710E-001  3.11923760E-002  1.00293310E+000  9.40548340E-001
  1.95000000E-001  1.00296765E+000  7.51448710E-001  5.44244145E-001  9.27834900E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.86568580E+003  9.69353425E-001  3.36142000E-002  1.00296765E+000  9.35739225E-001
  2.02500000E-001  1.00300195E+000 -5.80196620E-001 -7.20167625E-001  9.24807945E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.86561210E+003  9.66891785E-001  3.61101555E-002  1.00300195E+000  9.30781630E-001
  2.10000000E-001  1.00303455E+000  3.68210485E-001  8.44595005E-001  9.21368380E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.86580530E+003  9.64354935E-001  3.86796445E-002  1.00303455E+000  9.25675295E-001
  2.17500000E-001  1.00306800E+000 -1.30979015E-001 -9.09082255E-001  9.18469430E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.86649325E+003  9.61741945E-001  4.13260315E-002  1.00306800E+000  9.20415920E-001
  2.25000000E-001  1.00310820E+000 -1.14358625E-001  9.09392595E-001  9.16554860E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.86704065E+003  9.59057675E-001  4.40505490E-002  1.00310820E+000  9.15007125E-001
  2.32500000E-001  1.00314550E+000  3.50317175E-001 -8.45654140E-001  9.15343135E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.86737015E+003  9.56291445E-001  4.68540940E-002  1.00314550E+000  9.09437350E-001
  2.40000000E-001  1.00318640E+000 -5.60326655E-001  7.22438630E-001  9.14266780E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.86734330E+003  9.53450335E-001  4.97360230E-002  1.00318640E+000  9.03714310E-001
  2.47500000E-001  1.00322705E+000  7.29743600E-001 -5.48591895E-001  9.12950920E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.86707650E+003  9.50535190E-001  5.26918420E-002  1.00322705E+000  8.97843355E-001
  2.55000000E-001  1.00326640E+000 -8.46835280E-001  3.36709825E-001  9.11320170E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.86685755E+003  9.47548160E-001  5.57182130E-002  1.00326640E+000  8.91829945E-001
  2.62500000E-001  1.00330230E+000  9.03562780E-001 -1.02164715E-001  9.09321005E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.86675565E+003  9.44488940E-001  5.88133900E-002  1.00330230E+000  8.85675550E-001
  2.70000000E-001  1.00333680E+000 -8.96082030E-001 -1.38132145E-001  9.06667175E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.86664475E+003  9.41359750E-001  6.19770570E-002  1.00333680E+000  8.79382695E-001
  2.77500000E-001  1.00337050E+000  8.25094575E-001  3.67151710E-001  9.03096660E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.86637545E+003  9.38163255E-001  6.52072180E-002  1.00337050E+000  8.72956035E-001
  2.85000000E-001  1.00340940E+000 -6.95821475E-001 -5.69072870E-001  8.98895505E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.86614490E+003  9.34908495E-001  6.85008625E-002  1.00340940E+000  8.66407635E-001
  2.92500000E-001  1.00344660E+000  5.17679915E-001  7.29878190E-001  8.94827345E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.86627435E+003  9.31591070E-001  7.18555650E-002  1.00344660E+000  8.59735510E-001
  3.00000000E-001  1.00347445E+000 -3.03542525E-001 -8.38427860E-001  8.91684290E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.86640215E+003  9.28198820E-001  7.52756030E-002  1.00347445E+000  8.52923215E-001
  3.07500000E-001  1.00350580E+000  6.88647370E-002  8.87550945E-001  8.90219725E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.86675640E+003  9.24739350E-001  7.87664565E-002  1.00350580E+000  8.45972895E-001
  3.15000000E-001  1.00353665E+000  1.69430525E-001 -8.74092680E-001  8.90363750E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.86755215E+003  9.21205365E-001  8.23313085E-002  1.00353665E+000  8.38874055E-001
  3.22500000E-001  1.00356375E+000 -3.94178925E-001  7.99138065E-001  8.91067795E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.86857840E+003  9.17598540E-001  8.59652250E-002  1.00356375E+000  8.31633320E-001
  3.30000000E-001  1.00358770E+000  5.89436135E-001 -6.68113750E-001  8.90961820E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.86950180E+003  9.13932175E-001  8.96555615E-002  1.00358770E+000  8.24276610E-001
  3.37500000E-001  1.00361650E+000 -7.41751525E-001  4.90308655E-001  8.89155955E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.86946990E+003  9.10229950E-001  9.33865595E-002  1.00361650E+000  8.16843390E-001
  3.45000000E-001  1.00364845E+000  8.40934915E-001 -2.78468720E-001  8.85842195E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.86900045E+003  9.06492020E-001  9.71564460E-002  1.00364845E+000  8.09335575E-001
  3.52500000E-001  1.00368155E+000 -8.80565265E-001  4.78421360E-002  8.81864245E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.86902160E+003  9.02712360E-001  1.00969170E-001  1.00368155E+000  8.01743190E-001
  3.60000000E-001  1.00371130E+000  8.58225945E-001  1.84971005E-001  8.77933040E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.86935535E+003  8.98874170E-001  1.04837130E-001  1.00371130E+000  7.94037040E-001
  3.67500000E-001  1.00373730E+000 -7.75786040E-001 -4.03290385E-001  8.74349540E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.86970600E+003  8.94970810E-001  1.08766465E-001  1.00373730E+000  7.86204350E-001
  3.75000000E-001  1.00375655E+000  6.39288440E-001  5.91695910E-001  8.71087855E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.87025650E+003  8.90998640E-001  1.12757920E-001  1.00375655E+000  7.78240715E-001
  3.82500000E-001  1.00378050E+000 -4.58562075E-001 -7.37127045E-001  8.68122330E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.87049200E+003  8.86977725E-001  1.16802790E-001  1.00378050E+000  7.70174940E-001
  3.90000000E-001  1.00380320E+000  2.46405810E-001  8.29617190E-001  8.65437435E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.87040445E+003  8.82906675E-001  1.20896510E-001  1.00380320E+000  7.62010165E-001
  3.97500000E-001  1.00382505E+000 -1.78134870E-002 -8.62988660E-001  8.63173425E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.87021645E+003  8.78788210E-001  1.25036875E-001  1.00382505E+000  7.53751335E-001
  4.05000000E-001  1.00384775E+000 -2.11002005E-001  8.35319115E-001  8.61557490E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.86992400E+003  8.74619845E-001  1.29227905E-001  1.00384775E+000  7.45391940E-001
  4.12500000E-001  1.00387265E+000  4.23875245E-001 -7.48918740E-001  8.60552530E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.86956310E+003  8.70399730E-001  1.33472935E-001  1.00387265E+000  7.36926795E-001
  4.20000000E-001  1.00389700E+000 -6.05886405E-001  6.10137175E-001  8.59864400E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.86920645E+003  8.66128365E-001  1.37768645E-001  1.00389700E+000  7.28359720E-001
  4.27500000E-001  1.00391590E+000  7.44402945E-001 -4.28961840E-001  8.59154010E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.86899610E+003  8.61810655E-001  1.42105255E-001  1.00391590E+000  7.19705405E-001
  4.35000000E-001  1.00394240E+000 -8.29960870E-001  2.18337535E-001  8.58201245E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.86891010E+003  8.57462770E-001  1.46479625E-001  1.00394240E+000  7.10983145E-001
  4.42500000E-001  1.00396430E+000  8.57034550E-001  6.68734620E-003  8.57063540E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.86876575E+003  8.53079920E-001  1.50884395E-001  1.00396430E+000  7.02195525E-001
  4.50000000E-001  1.00398640E+000 -8.24221820E-001 -2.30033470E-001  8.55723615E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.86859960E+003  8.48665290E-001  1.55321130E-001  1.00398640E+000  6.93344160E-001
  4.57500000E-001  1.00400935E+000  7.34114650E-001  4.35765180E-001  8.53709735E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.86802065E+003  8.44223020E-001  1.59786310E-001  1.00400935E+000  6.84436715E-001
  4.65000000E-001  1.00403280E+000 -5.93239435E-001 -6.09273740E-001  8.50382005E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.86738615E+003  8.39762945E-001  1.64269860E-001  1.00403280E+000  6.75493085E-001
  4.72500000E-001  1.00405710E+000  4.11754430E-001  7.38532315E-001  8.45560080E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.86729500E+003  8.35292235E-001  1.68764870E-001  1.00405710E+000  6.66527360E-001
  4.80000000E-001  1.00408700E+000 -2.02551630E-001 -8.15089640E-001  8.39880265E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.86748595E+003  8.30815200E-001  1.73271815E-001  1.00408700E+000  6.57543385E-001
  4.87500000E-001  1.00411830E+000 -1.96896510E-002  8.34124930E-001  8.34359425E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.86787175E+003  8.26318020E-001  1.77800240E-001  1.00411830E+000  6.48517785E-001
  4.95000000E-001  1.00414870E+000  2.39241050E-001 -7.94686410E-001  8.29921755E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.86858370E+003  8.21786230E-001  1.82362475E-001  1.00414870E+000  6.39423755E-001
  5.02500000E-001  1.00417370E+000 -4.40446290E-001  6.99966635E-001  8.27015550E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.86875510E+003  8.17202720E-001  1.86970980E-001  1.00417370E+000  6.30231735E-001
  5.10000000E-001  1.00419040E+000  6.09091880E-001 -5.57000050E-001  8.25377645E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.86853255E+003  8.12559955E-001  1.91630460E-001  1.00419040E+000  6.20929490E-001
  5.17500000E-001  1.00420140E+000 -7.33481140E-001  3.76059725E-001  8.24268735E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.86873635E+003  8.07865990E-001  1.96335420E-001  1.00420140E+000  6.11530570E-001
  5.25000000E-001  1.00421245E+000  8.05113280E-001 -1.69935420E-001  8.22853285E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.86901470E+003  8.03144275E-001  2.01068205E-001  1.00421245E+000  6.02076065E-001
  5.32500000E-001  1.00422455E+000 -8.19255135E-001 -4.69656990E-002  8.20601790E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.86924825E+003  7.98413290E-001  2.05811240E-001  1.00422455E+000  5.92602050E-001
  5.40000000E-001  1.00423945E+000  7.75483495E-001  2.59498160E-001  8.17752390E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.86967065E+003  7.93680635E-001  2.10558810E-001  1.00423945E+000  5.83121825E-001
  5.47500000E-001  1.00425280E+000 -6.77502180E-001 -4.52829770E-001  8.14906370E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.87011900E+003  7.88938470E-001  2.15314345E-001  1.00425280E+000  5.73624125E-001
  5.55000000E-001  1.00425870E+000  5.32736440E-001  6.13589465E-001  8.12594385E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.87051315E+003  7.84173755E-001  2.20084980E-001  1.00425870E+000  5.64088775E-001
  5.62500000E-001  1.00426095E+000 -3.51696820E-001 -7.30893590E-001  8.11112330E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.87103670E+003  7.79390920E-001  2.24870020E-001  1.00426095E+000  5.54520905E-001
  5.70000000E-001  1.00426380E+000  1.46984230E-001  7.96988030E-001  8.10430715E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.87184885E+003  7.74599095E-001  2.29664685E-001  1.00426380E+000  5.44934410E-001
  5.77500000E-001  1.00427385E+000  6.71995690E-002 -8.07426240E-001  8.10218840E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.87288750E+003  7.69804550E-001  2.34469325E-001  1.00427385E+000  5.35335225E-001
  5.85000000E-001  1.00428485E+000 -2.75708240E-001  7.61775605E-001  8.10134635E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.87399385E+003  7.65008720E-001  2.39276115E-001  1.00428485E+000  5.25732605E-001
  5.92500000E-001  1.00429160E+000  4.63843280E-001 -6.63751645E-001  8.09764015E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.87493120E+003  7.60212065E-001  2.44079525E-001  1.00429160E+000  5.16132545E-001
  6.00000000E-001  1.00429635E+000 -6.18536575E-001  5.20683895E-001  8.08517175E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.87565490E+003  7.55424605E-001  2.48871700E-001  1.00429635E+000  5.06552905E-001
  6.07500000E-001  1.00430785E+000  7.29297415E-001 -3.42794700E-001  8.05843390E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.87641350E+003  7.50665675E-001  2.53642165E-001  1.00430785E+000  4.97023510E-001
  6.15000000E-001  1.00432840E+000 -7.88809935E-001  1.42432195E-001  8.01566460E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  3.87677640E+003  7.45949900E-001  2.58378515E-001  1.00432840E+000  4.87571385E-001
