Time Norm Re(ACF(t)) Im(ACF(t) |ACF(t)| Re(Extra) Im(Extra) |Extra| Sum(HEhr) Pop1 Pop2 Pop1+Pop2 Pop2-Pop1
  2.92500000E-001  2.02254860E+000  9.27366860E-001 -2.42316070E-001  9.58502150E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.00581010E+003  1.86205420E+000  1.60494430E-001  2.02254860E+000  1.70155980E+000
  3.00000000E-001  2.02688440E+000 -1.36598350E-001 -9.41566460E-001  9.51423410E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.00252790E+003  1.85891720E+000  1.67967180E-001  2.02688440E+000  1.69095010E+000
  3.07500000E-001  2.02499980E+000 -9.45669970E-001  3.24767050E-002  9.46227470E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.00066030E+003  1.84890790E+000  1.76091900E-001  2.02499980E+000  1.67281600E+000
  3.15000000E-001  2.02153520E+000 -7.14140600E-002  9.34028340E-001  9.36754450E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.00115330E+003  1.83920520E+000  1.82329990E-001  2.02153520E+000  1.65687520E+000
  3.22500000E-001  2.02048390E+000  9.10902600E-001  1.76108020E-001  9.27770220E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.00115370E+003  1.83059170E+000  1.89892230E-001  2.02048390E+000  1.64069940E+000
  3.30000000E-001  2.01631620E+000  2.78100720E-001 -8.76665550E-001  9.19718700E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.00187640E+003  1.81878610E+000  1.97530090E-001  2.01631620E+000  1.62125600E+000
  3.37500000E-001  2.03267830E+000 -8.32194960E-001 -3.77749630E-001  9.13916430E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.00642270E+003  1.82352980E+000  2.09148530E-001  2.03267830E+000  1.61438130E+000
  3.45000000E-001  2.03082510E+000 -4.71868660E-001  7.79637110E-001  9.11314460E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.00719950E+003  1.81671010E+000  2.14115030E-001  2.03082510E+000  1.60259500E+000
  3.52500000E-001  2.02220300E+000  7.14993990E-001  5.59812920E-001  9.08078690E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.00522910E+003  1.80039670E+000  2.21806270E-001  2.02220300E+000  1.57859050E+000
  3.60000000E-001  2.02877540E+000  6.38724260E-001 -6.45516640E-001  9.08108150E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.00373410E+003  1.79778720E+000  2.30988180E-001  2.02877540E+000  1.56679910E+000
  3.67500000E-001  2.03305800E+000 -5.67257750E-001 -7.07944190E-001  9.07174920E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.01089400E+003  1.79262940E+000  2.40428570E-001  2.03305800E+000  1.55220080E+000
  3.75000000E-001  2.03501130E+000 -7.68480560E-001  4.81129110E-001  9.06668400E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.00841900E+003  1.78625070E+000  2.48760620E-001  2.03501130E+000  1.53749000E+000
  3.82500000E-001  2.03486030E+000  3.89543920E-001  8.16216570E-001  9.04408070E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.00924370E+003  1.77651650E+000  2.58343810E-001  2.03486030E+000  1.51817270E+000
  3.90000000E-001  2.03741330E+000  8.53881830E-001 -2.93237430E-001  9.02830200E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.00991170E+003  1.77187950E+000  2.65533860E-001  2.03741330E+000  1.50634560E+000
  3.97500000E-001  2.03904730E+000 -1.95441910E-001 -8.77130700E-001  8.98641080E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.01039320E+003  1.76431990E+000  2.74727430E-001  2.03904730E+000  1.48959240E+000
  4.05000000E-001  2.03792980E+000 -8.89232410E-001  9.15875660E-002  8.93936550E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.01190530E+003  1.75552200E+000  2.82407830E-001  2.03792980E+000  1.47311410E+000
  4.12500000E-001  2.03501690E+000 -1.07641910E-002  8.89020090E-001  8.89085250E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.01097720E+003  1.74449260E+000  2.90524300E-001  2.03501690E+000  1.45396830E+000
  4.20000000E-001  2.03490650E+000  8.77682280E-001  1.10541870E-001  8.84616120E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.01491790E+003  1.73423660E+000  3.00669950E-001  2.03490650E+000  1.43356660E+000
  4.27500000E-001  2.02359940E+000  2.14963080E-001 -8.52047880E-001  8.78746100E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.01490970E+003  1.71642030E+000  3.07179160E-001  2.02359940E+000  1.40924110E+000
  4.35000000E-001  2.02027280E+000 -8.20677280E-001 -3.14761190E-001  8.78968600E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.01152050E+003  1.70366980E+000  3.16602940E-001  2.02027280E+000  1.38706690E+000
  4.42500000E-001  2.02481050E+000 -4.10874810E-001  7.80417940E-001  8.81969540E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.01286530E+003  1.69690290E+000  3.27907570E-001  2.02481050E+000  1.36899530E+000
  4.50000000E-001  2.02055570E+000  7.27640420E-001  5.01728690E-001  8.83850810E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.01047670E+003  1.68267860E+000  3.37877120E-001  2.02055570E+000  1.34480140E+000
  4.57500000E-001  2.01824860E+000  5.84074730E-001 -6.67256100E-001  8.86777310E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.00836480E+003  1.67032960E+000  3.47919020E-001  2.01824860E+000  1.32241050E+000
  4.65000000E-001  2.02035470E+000 -6.01212610E-001 -6.59069960E-001  8.92092940E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.01277350E+003  1.66405080E+000  3.56303930E-001  2.02035470E+000  1.30774680E+000
  4.72500000E-001  2.02207450E+000 -7.22203140E-001  5.26451500E-001  8.93716150E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.01890880E+003  1.65228910E+000  3.69785450E-001  2.02207450E+000  1.28250360E+000
  4.80000000E-001  2.02162880E+000  4.46708120E-001  7.75155170E-001  8.94658420E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.01593650E+003  1.64145940E+000  3.80169320E-001  2.02162880E+000  1.26129010E+000
  4.87500000E-001  2.01921680E+000  8.19205630E-001 -3.58627630E-001  8.94265980E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.01144360E+003  1.62880310E+000  3.90413690E-001  2.01921680E+000  1.23838940E+000
  4.95000000E-001  2.01826590E+000 -2.69701730E-001 -8.49909730E-001  8.91675720E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.01428320E+003  1.61729000E+000  4.00975900E-001  2.01826590E+000  1.21631410E+000
  5.02500000E-001  2.02007700E+000 -8.69759200E-001  1.75072970E-001  8.87204380E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.01226010E+003  1.60878680E+000  4.11290190E-001  2.02007700E+000  1.19749660E+000
  5.10000000E-001  2.01967960E+000  7.79175970E-002  8.79446820E-001  8.82891760E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  2.01402080E+003  1.59747990E+000  4.22199720E-001  2.01967960E+000  1.17528010E+000
