Time Norm Re(ACF(t)) Im(ACF(t) |ACF(t)| Re(Extra) Im(Extra) |Extra| Sum(HEhr) Pop1 Pop2 Pop1+Pop2 Pop2-Pop1
  0.24750000E+000  0.20292712E+001 -0.58338106E+000  0.76383778E+000  0.96113559E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20117616E+004  0.19138394E+001  0.11543186E+000  0.20292712E+001  0.17984075E+001
  0.25500000E+000  0.20330191E+001  0.69527737E+000  0.66508119E+000  0.96215571E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20137476E+004  0.19072151E+001  0.12580398E+000  0.20330191E+001  0.17814111E+001
  0.26250000E+000  0.20242480E+001  0.73876324E+000 -0.61652765E+000  0.96222527E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20147954E+004  0.18930785E+001  0.13116950E+000  0.20242480E+001  0.17619090E+001
  0.27000000E+000  0.20204974E+001 -0.52934238E+000 -0.80394397E+000  0.96256390E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20133499E+004  0.18800431E+001  0.14045431E+000  0.20204974E+001  0.17395888E+001
  0.27750000E+000  0.20215992E+001 -0.85674001E+000  0.43852522E+000  0.96244887E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20116280E+004  0.18728569E+001  0.14874234E+000  0.20215992E+001  0.17241145E+001
  0.28500000E+000  0.20221066E+001  0.34168539E+000  0.89918870E+000  0.96191955E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20023213E+004  0.18671651E+001  0.15494151E+000  0.20221066E+001  0.17122236E+001
  0.29250000E+000  0.20225486E+001  0.92736686E+000 -0.24231607E+000  0.95850215E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20058101E+004  0.18620542E+001  0.16049443E+000  0.20225486E+001  0.17015598E+001
  0.30000000E+000  0.20268844E+001 -0.13659835E+000 -0.94156646E+000  0.95142341E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20025279E+004  0.18589172E+001  0.16796718E+000  0.20268844E+001  0.16909501E+001
  0.30750000E+000  0.20249998E+001 -0.94566997E+000  0.32476705E-001  0.94622747E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20006603E+004  0.18489079E+001  0.17609190E+000  0.20249998E+001  0.16728160E+001
  0.31500000E+000  0.20215352E+001 -0.71414060E-001  0.93402834E+000  0.93675445E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20011533E+004  0.18392052E+001  0.18232999E+000  0.20215352E+001  0.16568752E+001
  0.32250000E+000  0.20204839E+001  0.91090260E+000  0.17610802E+000  0.92777022E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20011537E+004  0.18305917E+001  0.18989223E+000  0.20204839E+001  0.16406994E+001
  0.33000000E+000  0.20163162E+001  0.27810072E+000 -0.87666555E+000  0.91971870E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20018764E+004  0.18187861E+001  0.19753009E+000  0.20163162E+001  0.16212560E+001
  0.33750000E+000  0.20326783E+001 -0.83219496E+000 -0.37774963E+000  0.91391643E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20064227E+004  0.18235298E+001  0.20914853E+000  0.20326783E+001  0.16143813E+001
  0.34500000E+000  0.20308251E+001 -0.47186866E+000  0.77963711E+000  0.91131446E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20071995E+004  0.18167101E+001  0.21411503E+000  0.20308251E+001  0.16025950E+001
  0.35250000E+000  0.20222030E+001  0.71499399E+000  0.55981292E+000  0.90807869E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20052291E+004  0.18003967E+001  0.22180627E+000  0.20222030E+001  0.15785905E+001
  0.36000000E+000  0.20287754E+001  0.63872426E+000 -0.64551664E+000  0.90810815E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20037341E+004  0.17977872E+001  0.23098818E+000  0.20287754E+001  0.15667991E+001
  0.36750000E+000  0.20330580E+001 -0.56725775E+000 -0.70794419E+000  0.90717492E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20108940E+004  0.17926294E+001  0.24042857E+000  0.20330580E+001  0.15522008E+001
  0.37500000E+000  0.20350113E+001 -0.76848056E+000  0.48112911E+000  0.90666840E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20084190E+004  0.17862507E+001  0.24876062E+000  0.20350113E+001  0.15374900E+001
  0.38250000E+000  0.20348603E+001  0.38954392E+000  0.81621657E+000  0.90440807E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20092437E+004  0.17765165E+001  0.25834381E+000  0.20348603E+001  0.15181727E+001
  0.39000000E+000  0.20374133E+001  0.85388183E+000 -0.29323743E+000  0.90283020E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20099117E+004  0.17718795E+001  0.26553386E+000  0.20374133E+001  0.15063456E+001
  0.39750000E+000  0.20390473E+001 -0.19544191E+000 -0.87713070E+000  0.89864108E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20103932E+004  0.17643199E+001  0.27472743E+000  0.20390473E+001  0.14895924E+001
  0.40500000E+000  0.20379298E+001 -0.88923241E+000  0.91587566E-001  0.89393655E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20119053E+004  0.17555220E+001  0.28240783E+000  0.20379298E+001  0.14731141E+001
  0.41250000E+000  0.20350169E+001 -0.10764191E-001  0.88902009E+000  0.88908525E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20109772E+004  0.17444926E+001  0.29052430E+000  0.20350169E+001  0.14539683E+001
  0.42000000E+000  0.20349065E+001  0.87768228E+000  0.11054187E+000  0.88461612E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20149179E+004  0.17342366E+001  0.30066995E+000  0.20349065E+001  0.14335666E+001
  0.42750000E+000  0.20235994E+001  0.21496308E+000 -0.85204788E+000  0.87874610E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20149097E+004  0.17164203E+001  0.30717916E+000  0.20235994E+001  0.14092411E+001
  0.43500000E+000  0.20202728E+001 -0.82067728E+000 -0.31476119E+000  0.87896860E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20115205E+004  0.17036698E+001  0.31660294E+000  0.20202728E+001  0.13870669E+001
  0.44250000E+000  0.20248105E+001 -0.41087481E+000  0.78041794E+000  0.88196954E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20128653E+004  0.16969029E+001  0.32790757E+000  0.20248105E+001  0.13689953E+001
  0.45000000E+000  0.20205557E+001  0.72764042E+000  0.50172869E+000  0.88385081E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20104767E+004  0.16826786E+001  0.33787712E+000  0.20205557E+001  0.13448014E+001
  0.45750000E+000  0.20182486E+001  0.58407473E+000 -0.66725610E+000  0.88677731E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20083648E+004  0.16703296E+001  0.34791902E+000  0.20182486E+001  0.13224105E+001
  0.46500000E+000  0.20203547E+001 -0.60121261E+000 -0.65906996E+000  0.89209294E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20127735E+004  0.16640508E+001  0.35630393E+000  0.20203547E+001  0.13077468E+001
  0.47250000E+000  0.20220745E+001 -0.72220314E+000  0.52645150E+000  0.89371615E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20189088E+004  0.16522891E+001  0.36978545E+000  0.20220745E+001  0.12825036E+001
  0.48000000E+000  0.20216288E+001  0.44670812E+000  0.77515517E+000  0.89465842E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20159365E+004  0.16414594E+001  0.38016932E+000  0.20216288E+001  0.12612901E+001
  0.48750000E+000  0.20192168E+001  0.81920563E+000 -0.35862763E+000  0.89426598E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20114436E+004  0.16288031E+001  0.39041369E+000  0.20192168E+001  0.12383894E+001
  0.49500000E+000  0.20182659E+001 -0.26970173E+000 -0.84990973E+000  0.89167572E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20142832E+004  0.16172900E+001  0.40097590E+000  0.20182659E+001  0.12163141E+001
  0.50250000E+000  0.20200770E+001 -0.86975920E+000  0.17507297E+000  0.88720438E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20122601E+004  0.16087868E+001  0.41129019E+000  0.20200770E+001  0.11974966E+001
  0.51000000E+000  0.20196796E+001  0.77917597E-001  0.87944682E+000  0.88289176E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20140208E+004  0.15974799E+001  0.42219972E+000  0.20196796E+001  0.11752801E+001
  0.51750000E+000  0.20249810E+001  0.87857262E+000  0.19585992E-001  0.87879091E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20220614E+004  0.15921814E+001  0.43279958E+000  0.20249810E+001  0.11593818E+001
  0.52500000E+000  0.20267729E+001  0.11743827E+000 -0.86530666E+000  0.87323958E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20202577E+004  0.15834381E+001  0.44333478E+000  0.20267729E+001  0.11401033E+001
  0.53250000E+000  0.20275616E+001 -0.84220964E+000 -0.21444337E+000  0.86908172E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20199007E+004  0.15727177E+001  0.45484394E+000  0.20275616E+001  0.11178738E+001
  0.54000000E+000  0.20301390E+001 -0.31269803E+000  0.81118063E+000  0.86936418E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20238605E+004  0.15730608E+001  0.45707822E+000  0.20301390E+001  0.11159826E+001
  0.54750000E+000  0.20190896E+001  0.76907369E+000  0.39824037E+000  0.86606567E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20258526E+004  0.15626931E+001  0.45639644E+000  0.20190896E+001  0.11062967E+001
  0.55500000E+000  0.20077467E+001  0.47912317E+000 -0.72014005E+000  0.86496284E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20282080E+004  0.15428542E+001  0.46489253E+000  0.20077467E+001  0.10779616E+001
  0.56250000E+000  0.20001536E+001 -0.66341771E+000 -0.55060483E+000  0.86214195E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20321730E+004  0.15289609E+001  0.47119264E+000  0.20001536E+001  0.10577683E+001
  0.57000000E+000  0.20104021E+001 -0.61130060E+000  0.60586779E+000  0.86067660E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20252160E+004  0.15276900E+001  0.48271211E+000  0.20104021E+001  0.10449779E+001
  0.57750000E+000  0.20148195E+001  0.53813340E+000  0.66686964E+000  0.85691463E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20325133E+004  0.15246994E+001  0.49012014E+000  0.20148195E+001  0.10345793E+001
  0.58500000E+000  0.20061036E+001  0.71755314E+000 -0.46229007E+000  0.85357754E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20349633E+004  0.15110005E+001  0.49510309E+000  0.20061036E+001  0.10158974E+001
  0.59250000E+000  0.20094941E+001 -0.38032881E+000 -0.75522512E+000  0.84558559E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20290074E+004  0.15031922E+001  0.50630195E+000  0.20094941E+001  0.99689025E+000
  0.60000000E+000  0.20068616E+001 -0.78257782E+000  0.28953215E+000  0.83442010E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20325536E+004  0.14907165E+001  0.51614511E+000  0.20068616E+001  0.97457138E+000
  0.60750000E+000  0.20137030E+001  0.20191874E+000  0.80362537E+000  0.82860419E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20261399E+004  0.14926865E+001  0.52101653E+000  0.20137030E+001  0.97166994E+000
  0.61500000E+000  0.20095083E+001  0.80984628E+000 -0.10685096E+000  0.81686482E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20258592E+004  0.14741215E+001  0.53538685E+000  0.20095083E+001  0.93873463E+000
  0.62250000E+000  0.19997223E+001 -0.11215595E-001 -0.81000970E+000  0.81008735E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20273223E+004  0.14546641E+001  0.54505821E+000  0.19997223E+001  0.90960590E+000
  0.63000000E+000  0.19951674E+001 -0.80083933E+000 -0.82010326E-001  0.80502753E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.20337362E+004  0.14352063E+001  0.55996109E+000  0.19951674E+001  0.87524518E+000
